Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager
18,No,Non-Travel,1431,Research & Development,14,Bachelor,Medical,1839,Female,Research Scientist,High,Single,1514,1,No,16,Excellent,80,0,0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,Doctor,Human Resources,1842,Male,Human Resources,Low,Married,2956,0,No,17,Excellent,80,2,1,0,0
29,Yes,Travel_Rarely,350,Human Resources,13,Bachelor,Human Resources,1844,Male,Human Resources,Low,Divorced,2335,4,Yes,15,Excellent,80,4,2,2,0
45,No,Non-Travel,589,Sales,2,Master,Life Sciences,1845,Female,Sales Executive,High,Married,5154,4,No,22,Outstanding,80,10,8,7,7
36,No,Travel_Rarely,430,Research & Development,2,Master,Other,1847,Female,Research Scientist,Medium,Married,6962,4,Yes,22,Outstanding,80,15,1,0,0
43,No,Travel_Frequently,1422,Sales,2,Master,Life Sciences,1849,Male,Sales Executive,Very High,Married,5675,1,No,20,Outstanding,80,7,7,7,7
27,No,Travel_Frequently,1297,Research & Development,5,College,Life Sciences,1850,Female,Laboratory Technician,Very High,Single,2379,0,Yes,14,Excellent,80,6,5,4,2
29,No,Travel_Frequently,574,Research & Development,20,Below College,Medical,1852,Male,Laboratory Technician,Very High,Married,3812,1,No,13,Excellent,80,11,11,8,10
32,No,Travel_Frequently,1318,Sales,10,Master,Marketing,1853,Male,Sales Executive,Very High,Single,4648,8,No,13,Excellent,80,4,0,0,0
42,No,Non-Travel,355,Research & Development,10,Master,Technical Degree,1854,Male,Research Scientist,High,Married,2936,3,No,22,Outstanding,80,10,6,3,3
47,No,Travel_Rarely,207,Research & Development,9,Master,Life Sciences,1856,Female,Laboratory Technician,High,Single,2105,4,No,12,Excellent,80,7,2,2,0
46,No,Travel_Rarely,706,Research & Development,2,College,Life Sciences,1857,Male,Manufacturing Director,Very High,Divorced,8578,3,No,14,Excellent,80,12,9,8,7
28,No,Non-Travel,280,Human Resources,1,College,Life Sciences,1858,Male,Human Resources,Very High,Divorced,2706,1,No,15,Excellent,80,3,3,2,2
29,No,Travel_Rarely,726,Research & Development,29,Below College,Life Sciences,1859,Male,Healthcare Representative,High,Divorced,6384,8,No,17,Excellent,80,11,7,0,6
42,No,Travel_Rarely,1142,Research & Development,8,Bachelor,Life Sciences,1860,Male,Laboratory Technician,High,Single,3968,4,No,13,Excellent,80,8,0,0,0
32,Yes,Travel_Rarely,414,Sales,2,Master,Marketing,1862,Male,Sales Executive,Medium,Single,9907,7,Yes,12,Excellent,80,7,2,2,2
46,No,Travel_Rarely,1319,Sales,3,Bachelor,Technical Degree,1863,Female,Sales Executive,Low,Divorced,13225,2,No,12,Excellent,80,25,19,17,8
27,No,Travel_Rarely,728,Sales,23,Below College,Medical,1864,Female,Sales Representative,High,Married,3540,1,No,21,Outstanding,80,9,9,8,8
29,No,Travel_Rarely,352,Human Resources,6,Below College,Medical,1865,Male,Human Resources,Medium,Married,2804,1,No,11,Excellent,80,1,1,0,0
43,No,Travel_Rarely,823,Research & Development,6,Bachelor,Medical,1866,Female,Manager,High,Married,19392,7,No,13,Excellent,80,21,16,12,14
48,No,Travel_Rarely,1224,Research & Development,10,Bachelor,Life Sciences,1867,Male,Research Director,Medium,Married,19665,4,No,12,Excellent,80,29,22,10,9
29,Yes,Travel_Frequently,459,Research & Development,24,College,Life Sciences,1868,Male,Research Scientist,Very High,Single,2439,1,Yes,24,Outstanding,80,1,1,0,0
46,Yes,Travel_Rarely,1254,Sales,10,Bachelor,Life Sciences,1869,Female,Sales Executive,Medium,Married,7314,5,No,21,Outstanding,80,14,8,7,7
27,No,Travel_Frequently,1131,Research & Development,15,Bachelor,Life Sciences,1870,Female,Research Scientist,Low,Married,4774,0,No,19,Excellent,80,8,7,6,3
39,No,Travel_Rarely,835,Research & Development,19,Master,Other,1871,Male,Research Scientist,Very High,Divorced,3902,8,No,14,Excellent,80,7,2,2,2
55,No,Travel_Rarely,836,Research & Development,2,Master,Technical Degree,1873,Male,Research Scientist,Very High,Married,2662,8,No,20,Outstanding,80,19,5,2,4
28,No,Travel_Rarely,1172,Sales,3,Bachelor,Medical,1875,Female,Sales Representative,Medium,Married,2856,1,No,19,Excellent,80,1,1,0,0
30,Yes,Travel_Rarely,945,Sales,9,Bachelor,Medical,1876,Male,Sales Representative,Very High,Single,1081,1,No,13,Excellent,80,1,1,0,0
22,Yes,Travel_Rarely,391,Research & Development,7,Below College,Life Sciences,1878,Male,Research Scientist,Medium,Single,2472,1,Yes,23,Outstanding,80,1,1,0,0
36,No,Travel_Rarely,1266,Sales,10,Master,Technical Degree,1880,Female,Sales Executive,High,Married,5673,1,Yes,13,Excellent,80,10,10,9,7
31,No,Travel_Rarely,311,Research & Development,20,Bachelor,Life Sciences,1881,Male,Laboratory Technician,High,Divorced,4197,1,No,11,Excellent,80,10,10,8,2
34,No,Travel_Rarely,1480,Sales,4,Bachelor,Life Sciences,1882,Male,Sales Executive,Very High,Married,9713,2,Yes,13,Excellent,80,9,5,3,0
29,No,Travel_Rarely,592,Research & Development,7,Bachelor,Life Sciences,1883,Male,Laboratory Technician,Low,Single,2062,3,No,14,Excellent,80,11,3,2,2
37,No,Travel_Rarely,783,Research & Development,7,Master,Medical,1885,Male,Research Scientist,Low,Married,4284,5,Yes,22,Outstanding,80,16,5,3,4
35,No,Travel_Rarely,219,Research & Development,16,College,Other,1886,Female,Manufacturing Director,Medium,Married,4788,0,Yes,11,Excellent,80,4,3,2,2
45,No,Travel_Rarely,556,Research & Development,25,College,Life Sciences,1888,Female,Manufacturing Director,Very High,Married,5906,0,No,13,Excellent,80,10,9,8,8
36,No,Travel_Frequently,1213,Human Resources,2,Below College,Human Resources,1890,Male,Human Resources,Very High,Single,3886,1,No,21,Outstanding,80,10,10,1,8
40,No,Travel_Rarely,1137,Research & Development,1,Master,Life Sciences,1892,Male,Manager,Low,Divorced,16823,2,No,11,Excellent,80,22,19,7,16
26,No,Travel_Rarely,482,Research & Development,1,College,Life Sciences,1893,Female,Research Scientist,High,Married,2933,1,Yes,13,Excellent,80,1,1,0,0
27,No,Travel_Rarely,511,Sales,2,College,Medical,1898,Female,Sales Executive,High,Single,6500,0,No,14,Excellent,80,9,8,7,7
48,No,Travel_Frequently,117,Research & Development,22,Bachelor,Medical,1900,Female,Manager,Very High,Divorced,17174,3,No,11,Excellent,80,24,22,17,7
44,No,Travel_Rarely,170,Research & Development,1,Master,Life Sciences,1903,Male,Healthcare Representative,Low,Married,5033,2,No,15,Excellent,80,10,2,0,2
34,Yes,Non-Travel,967,Research & Development,16,Master,Technical Degree,1905,Male,Research Scientist,Low,Married,2307,1,Yes,23,Outstanding,80,5,5,2,0
56,Yes,Travel_Rarely,1162,Research & Development,24,College,Life Sciences,1907,Male,Laboratory Technician,Very High,Single,2587,1,No,16,Excellent,80,5,4,2,0
36,No,Travel_Rarely,335,Sales,17,College,Marketing,1908,Male,Sales Executive,Medium,Married,5507,2,No,16,Excellent,80,12,4,2,3
41,No,Travel_Rarely,337,Sales,8,Bachelor,Marketing,1909,Female,Sales Executive,Medium,Married,4393,5,No,21,Outstanding,80,14,5,4,4
42,No,Travel_Rarely,1396,Research & Development,6,Bachelor,Medical,1911,Male,Research Director,Low,Married,13348,9,No,13,Excellent,80,18,13,7,7
31,No,Travel_Rarely,1079,Sales,10,College,Medical,1912,Female,Sales Executive,Very High,Divorced,6583,2,Yes,11,Excellent,80,8,5,2,4
34,No,Travel_Rarely,735,Sales,3,Below College,Medical,1915,Female,Sales Executive,Very High,Married,8103,3,Yes,12,Excellent,80,9,4,2,1
31,No,Travel_Rarely,471,Research & Development,4,Bachelor,Medical,1916,Female,Laboratory Technician,High,Divorced,3978,8,No,12,Excellent,80,4,2,2,2
26,No,Travel_Frequently,1096,Research & Development,6,Bachelor,Other,1918,Male,Laboratory Technician,Very High,Married,2544,0,No,18,Excellent,80,8,7,7,7
45,No,Travel_Frequently,1297,Research & Development,1,Master,Medical,1922,Male,Healthcare Representative,High,Single,5399,4,No,12,Excellent,80,12,4,2,3
33,No,Travel_Rarely,217,Sales,10,Master,Marketing,1924,Male,Sales Executive,High,Single,5487,1,No,14,Excellent,80,10,10,4,9
28,No,Travel_Frequently,783,Sales,1,College,Life Sciences,1927,Male,Sales Executive,Very High,Married,6834,1,Yes,12,Excellent,80,7,7,7,7
29,Yes,Travel_Frequently,746,Sales,24,Bachelor,Technical Degree,1928,Male,Sales Representative,Low,Single,1091,1,No,17,Excellent,80,1,1,0,0
39,No,Non-Travel,1251,Sales,21,Master,Life Sciences,1929,Female,Sales Executive,High,Married,5736,6,No,19,Excellent,80,10,3,2,2
27,No,Travel_Rarely,1354,Research & Development,2,Master,Technical Degree,1931,Male,Research Scientist,Medium,Married,2226,1,No,11,Excellent,80,6,5,3,2
34,No,Travel_Frequently,735,Research & Development,22,Master,Other,1932,Male,Research Scientist,Very High,Married,5747,1,Yes,15,Excellent,80,16,15,10,11
28,Yes,Travel_Rarely,1475,Sales,13,College,Marketing,1933,Female,Sales Executive,High,Single,9854,3,Yes,11,Excellent,80,6,2,0,2
47,No,Non-Travel,1169,Research & Development,14,Master,Technical Degree,1934,Male,Research Scientist,Medium,Married,5467,8,No,18,Excellent,80,16,8,7,7
56,No,Travel_Rarely,1443,Sales,11,Doctor,Marketing,1935,Female,Sales Executive,Low,Married,5380,4,No,16,Excellent,80,6,0,0,0
39,No,Travel_Rarely,867,Research & Development,9,College,Medical,1936,Male,Manufacturing Director,Low,Married,5151,1,No,25,Outstanding,80,10,10,0,9
38,No,Travel_Frequently,1394,Research & Development,8,Bachelor,Medical,1937,Female,Research Scientist,Medium,Divorced,2133,1,Yes,16,Excellent,80,20,20,11,7
58,No,Travel_Rarely,605,Sales,21,Bachelor,Life Sciences,1938,Female,Manager,Very High,Married,17875,4,Yes,13,Excellent,80,29,1,0,0
32,Yes,Travel_Frequently,238,Research & Development,5,College,Life Sciences,1939,Female,Research Scientist,High,Single,2432,3,Yes,14,Excellent,80,8,4,1,3
38,No,Travel_Rarely,1206,Research & Development,9,College,Life Sciences,1940,Male,Research Scientist,Very High,Divorced,4771,2,No,19,Excellent,80,10,5,2,3
49,No,Travel_Frequently,1064,Research & Development,2,Below College,Life Sciences,1941,Male,Research Director,Very High,Married,19161,3,No,15,Excellent,80,28,5,4,3
42,No,Travel_Rarely,419,Sales,12,Master,Marketing,1943,Male,Sales Executive,Very High,Divorced,5087,3,Yes,12,Excellent,80,14,0,0,0
27,Yes,Travel_Frequently,1337,Human Resources,22,Bachelor,Human Resources,1944,Female,Human Resources,Medium,Married,2863,1,No,12,Excellent,80,1,1,0,0
35,No,Travel_Rarely,682,Sales,18,Master,Medical,1945,Male,Sales Executive,Low,Married,5561,0,No,16,Excellent,80,6,5,3,4
28,No,Non-Travel,1103,Research & Development,16,Bachelor,Medical,1947,Male,Research Scientist,High,Single,2144,1,No,14,Excellent,80,5,5,3,4
31,No,Non-Travel,976,Research & Development,3,College,Medical,1948,Male,Research Scientist,Low,Divorced,3065,1,Yes,13,Excellent,80,4,4,2,3
36,No,Non-Travel,1351,Research & Development,9,Master,Life Sciences,1949,Male,Laboratory Technician,Medium,Married,2810,1,No,22,Outstanding,80,5,5,4,2
34,No,Travel_Rarely,937,Sales,1,Bachelor,Marketing,1950,Male,Sales Executive,Very High,Single,9888,1,No,21,Outstanding,80,14,14,8,1
34,No,Travel_Rarely,1239,Sales,13,Master,Medical,1951,Male,Sales Executive,High,Divorced,8628,1,No,18,Excellent,80,9,8,7,1
26,No,Travel_Rarely,157,Research & Development,1,Bachelor,Medical,1952,Male,Laboratory Technician,Low,Single,2867,0,No,13,Excellent,80,8,7,7,6
29,No,Travel_Rarely,136,Research & Development,1,Bachelor,Life Sciences,1954,Male,Healthcare Representative,Low,Married,5373,0,No,12,Excellent,80,6,5,3,2
32,No,Non-Travel,1146,Research & Development,15,Master,Medical,1955,Female,Healthcare Representative,Very High,Divorced,6667,5,No,18,Excellent,80,9,5,1,2
31,No,Travel_Frequently,1125,Research & Development,1,Bachelor,Life Sciences,1956,Male,Research Scientist,Low,Married,5003,1,No,21,Outstanding,80,10,10,8,7
28,Yes,Travel_Rarely,1404,Research & Development,17,Bachelor,Technical Degree,1960,Male,Laboratory Technician,Very High,Divorced,2367,5,No,12,Excellent,80,6,4,1,3
38,No,Travel_Rarely,1404,Sales,1,Bachelor,Life Sciences,1961,Male,Sales Representative,Low,Single,2858,4,No,14,Excellent,80,20,1,0,0
35,No,Travel_Rarely,1224,Sales,7,Master,Life Sciences,1962,Female,Sales Executive,Very High,Married,5204,1,Yes,11,Excellent,80,10,10,8,9
27,No,Travel_Rarely,954,Sales,9,Bachelor,Marketing,1965,Male,Sales Executive,Very High,Single,4105,1,No,14,Excellent,80,7,7,7,7
32,No,Travel_Rarely,1373,Research & Development,5,Master,Life Sciences,1966,Male,Manufacturing Director,Very High,Single,9679,8,No,24,Outstanding,80,8,1,0,0
31,Yes,Travel_Frequently,754,Sales,26,Master,Marketing,1967,Male,Sales Executive,Very High,Married,5617,1,Yes,11,Excellent,80,10,10,7,8
53,Yes,Travel_Rarely,1168,Sales,24,Master,Life Sciences,1968,Male,Sales Executive,Low,Single,10448,6,Yes,13,Excellent,80,15,2,2,2
54,No,Travel_Rarely,155,Research & Development,9,College,Life Sciences,1969,Female,Research Scientist,High,Married,2897,3,No,11,Excellent,80,9,4,3,3
33,No,Travel_Frequently,1303,Research & Development,7,College,Life Sciences,1970,Male,Healthcare Representative,High,Divorced,5968,1,No,20,Outstanding,80,9,9,7,8
43,No,Travel_Rarely,574,Research & Development,11,Bachelor,Life Sciences,1971,Male,Healthcare Representative,High,Married,7510,1,No,17,Excellent,80,10,10,9,9
38,No,Travel_Frequently,1444,Human Resources,1,Master,Other,1972,Male,Human Resources,Medium,Married,2991,0,Yes,11,Excellent,80,7,6,2,2
55,No,Travel_Rarely,189,Human Resources,26,Master,Human Resources,1973,Male,Manager,Medium,Married,19636,4,Yes,18,Excellent,80,35,10,9,4
31,No,Travel_Rarely,1276,Research & Development,2,Below College,Medical,1974,Female,Laboratory Technician,Very High,Divorced,1129,1,Yes,11,Excellent,80,1,1,0,0
39,No,Travel_Rarely,119,Sales,15,Master,Marketing,1975,Male,Sales Executive,Low,Single,13341,0,No,12,Excellent,80,21,20,8,10
42,No,Non-Travel,335,Research & Development,23,College,Life Sciences,1976,Male,Research Scientist,High,Single,4332,1,No,12,Excellent,80,20,20,9,7
31,No,Non-Travel,697,Research & Development,10,Bachelor,Medical,1979,Female,Research Director,High,Married,11031,4,No,20,Outstanding,80,13,11,7,8
54,No,Travel_Rarely,157,Research & Development,10,Bachelor,Medical,1980,Female,Manufacturing Director,Low,Single,4440,6,Yes,19,Excellent,80,9,5,2,4
24,No,Travel_Rarely,771,Research & Development,1,College,Life Sciences,1981,Male,Healthcare Representative,High,Single,4617,1,No,12,Excellent,80,4,4,3,2
23,No,Travel_Rarely,571,Research & Development,12,College,Other,1982,Male,Laboratory Technician,Very High,Single,2647,1,No,13,Excellent,80,5,5,2,4
40,No,Travel_Frequently,692,Research & Development,11,Bachelor,Technical Degree,1985,Female,Laboratory Technician,High,Married,6323,1,No,11,Excellent,80,10,10,9,4
40,No,Travel_Rarely,444,Sales,2,College,Marketing,1986,Female,Sales Executive,Medium,Married,5677,3,No,14,Excellent,80,15,11,8,10
25,No,Travel_Rarely,309,Human Resources,2,Bachelor,Human Resources,1987,Female,Human Resources,Medium,Married,2187,4,No,14,Excellent,80,6,2,0,2
30,No,Travel_Rarely,911,Research & Development,1,College,Medical,1989,Male,Laboratory Technician,Medium,Married,3748,1,No,13,Excellent,80,12,12,8,7
25,No,Travel_Rarely,977,Research & Development,2,Below College,Other,1992,Male,Laboratory Technician,High,Divorced,3977,6,Yes,19,Excellent,80,7,2,2,2
47,No,Travel_Rarely,1180,Research & Development,25,Bachelor,Medical,1993,Male,Healthcare Representative,High,Single,8633,2,No,23,Outstanding,80,25,17,14,11
33,No,Non-Travel,1313,Research & Development,1,College,Medical,1994,Male,Laboratory Technician,High,Divorced,2008,1,No,12,Excellent,80,1,1,1,0
38,No,Travel_Rarely,1321,Sales,1,Master,Life Sciences,1995,Male,Sales Executive,Medium,Married,4440,0,No,15,Excellent,80,16,15,13,8
31,No,Travel_Rarely,1154,Sales,2,College,Life Sciences,1996,Male,Sales Representative,High,Married,3067,0,No,19,Excellent,80,3,2,2,2
38,No,Travel_Frequently,508,Research & Development,6,Master,Life Sciences,1997,Male,Manufacturing Director,High,Married,5321,2,No,11,Excellent,80,10,8,3,7
42,No,Travel_Rarely,557,Research & Development,18,Master,Life Sciences,1998,Male,Research Scientist,Low,Divorced,5410,6,Yes,17,Excellent,80,9,4,3,2
41,No,Travel_Rarely,642,Research & Development,1,Bachelor,Life Sciences,1999,Male,Research Scientist,Very High,Married,2782,3,No,22,Outstanding,80,12,5,3,0
47,No,Non-Travel,1162,Research & Development,1,Below College,Medical,2000,Female,Research Director,Medium,Married,11957,0,No,18,Excellent,80,14,13,8,12
35,No,Travel_Rarely,1490,Research & Development,11,Master,Medical,2003,Male,Laboratory Technician,High,Married,2660,7,Yes,11,Excellent,80,5,2,2,2
22,No,Travel_Rarely,581,Research & Development,1,College,Life Sciences,2007,Male,Research Scientist,High,Single,3375,0,No,12,Excellent,80,4,3,2,2
35,No,Travel_Rarely,1395,Research & Development,9,Master,Medical,2008,Male,Research Scientist,High,Single,5098,1,No,19,Excellent,80,10,10,7,8
33,No,Travel_Rarely,501,Research & Development,15,College,Medical,2009,Female,Healthcare Representative,Very High,Married,4878,0,Yes,13,Excellent,80,10,9,7,1
32,No,Travel_Rarely,267,Research & Development,29,Master,Life Sciences,2010,Female,Laboratory Technician,Medium,Single,2837,1,No,13,Excellent,80,6,6,2,1
40,No,Travel_Rarely,543,Research & Development,1,Master,Life Sciences,2012,Male,Laboratory Technician,Very High,Married,2406,8,No,19,Excellent,80,8,1,0,0
32,No,Travel_Rarely,234,Sales,1,Master,Medical,2013,Male,Sales Representative,Medium,Married,2269,0,No,14,Excellent,80,3,2,2,2
39,No,Travel_Rarely,116,Research & Development,24,Below College,Life Sciences,2014,Male,Research Scientist,Very High,Single,4108,7,No,13,Excellent,80,18,7,7,7
38,No,Travel_Rarely,201,Research & Development,10,Bachelor,Medical,2015,Female,Research Director,High,Married,13206,3,No,12,Excellent,80,20,18,16,11
32,No,Travel_Rarely,801,Sales,1,Master,Marketing,2016,Female,Sales Executive,Very High,Married,10422,1,No,19,Excellent,80,14,14,10,7
37,No,Travel_Rarely,161,Research & Development,10,Bachelor,Life Sciences,2017,Female,Research Director,Very High,Married,13744,1,Yes,25,Outstanding,80,16,16,11,8
25,No,Travel_Rarely,1382,Sales,8,College,Other,2018,Female,Sales Executive,High,Divorced,4907,0,Yes,22,Outstanding,80,6,5,3,4
52,No,Non-Travel,585,Sales,29,Master,Life Sciences,2019,Male,Sales Representative,Very High,Divorced,3482,2,No,15,Excellent,80,16,9,8,0
44,No,Travel_Rarely,1037,Research & Development,1,Bachelor,Medical,2020,Male,Research Scientist,Very High,Single,2436,6,Yes,12,Excellent,80,6,4,3,2
21,No,Travel_Rarely,501,Sales,5,Below College,Medical,2021,Male,Sales Representative,Low,Single,2380,1,Yes,11,Excellent,80,2,2,2,2
39,No,Non-Travel,105,Research & Development,9,Bachelor,Life Sciences,2022,Male,Manager,Very High,Single,19431,2,No,13,Excellent,80,21,6,0,3
23,Yes,Travel_Frequently,638,Sales,9,Bachelor,Marketing,2023,Male,Sales Representative,Low,Married,1790,1,No,19,Excellent,80,1,1,0,0
36,No,Travel_Rarely,557,Sales,3,Bachelor,Medical,2024,Female,Sales Executive,Very High,Married,7644,0,No,19,Excellent,80,10,9,7,4
36,No,Travel_Frequently,688,Research & Development,4,College,Life Sciences,2025,Female,Manufacturing Director,Medium,Divorced,5131,7,No,13,Excellent,80,18,4,2,2
56,No,Non-Travel,667,Research & Development,1,Master,Life Sciences,2026,Male,Healthcare Representative,High,Divorced,6306,1,No,21,Outstanding,80,13,13,12,9
